t,F,D,P1,P2,T
203.359,-0.00353,-0.012,100.0,0.0,18.2
203.507,-0.00058,-0.012,100.0,0.0,18.2
203.657,-0.00058,-0.009,100.0,0.0,18.24
203.806,-0.00058,-0.006,100.0,0.0,18.24
203.963,-0.00324,-0.006,100.0,0.0,18.2
204.111,-0.00324,0.0,100.0,0.0,18.2
204.26,-0.00324,0.003,100.0,0.0,18.25
204.407,-0.00324,0.003,100.0,0.0,18.25
204.556,-0.00324,0.006,100.0,0.0,18.25
204.703,-0.00324,0.009,100.0,0.0,18.25
204.852,-0.00324,0.016,100.0,0.0,18.32
204.999,-0.00324,0.016,100.0,0.0,18.32
205.148,0.00125,0.019,100.0,0.0,18.39
205.294,0.00125,0.022,100.0,0.0,18.39
205.441,0.00125,0.028,100.0,0.0,18.37
205.598,0.00147,0.028,100.0,0.0,18.37
205.746,0.00147,0.031,100.0,0.0,18.35
205.892,0.00147,0.034,100.0,0.0,18.35
206.039,0.00147,0.034,100.0,0.0,18.37
206.186,0.00147,0.038,100.0,0.0,18.37
206.333,0.00147,0.044,100.0,0.0,18.32
206.48,0.00147,0.047,100.0,0.0,18.32
206.627,0.00147,0.047,100.0,0.0,18.27
206.774,0.00147,0.05,100.0,0.0,18.27
206.921,0.00146,0.056,100.0,0.0,18.27
207.069,0.00146,0.056,100.0,0.0,18.27
207.215,0.00146,0.059,100.0,0.0,18.3
207.361,-0.00829,0.063,100.0,0.0,18.3
207.51,-0.00829,0.066,101.0,0.0,18.29
207.658,-0.00829,0.066,100.0,0.0,18.29
207.806,0.00236,0.072,100.0,0.0,18.25
207.953,0.00236,0.075,100.0,0.0,18.25
208.1,0.00236,0.075,100.0,0.0,18.25
208.247,0.00146,0.078,100.0,0.0,18.14
208.394,0.00146,0.084,100.0,0.0,18.14
208.541,0.00146,0.088,100.0,0.0,18.15
208.689,0.00146,0.088,100.0,0.0,18.15
208.835,0.00146,0.091,100.0,0.0,18.09
208.981,0.00146,0.094,100.0,0.0,18.09
209.129,0.00146,0.1,100.0,0.0,18.12
209.284,0.00146,0.1,100.0,0.0,18.12
209.431,0.09592,0.103,100.0,0.0,18.14
209.578,0.09592,0.106,100.0,0.0,18.14
209.726,0.09592,0.106,100.0,0.0,18.15
209.872,0.10925,0.112,100.0,0.0,18.15
210.02,0.10925,0.116,100.0,0.0,18.09
210.166,0.10925,0.119,100.0,0.0,18.09
210.314,0.10925,0.119,100.0,0.0,18.15
210.46,0.10925,0.122,100.0,0.0,18.15
210.607,0.10925,0.128,100.0,0.0,18.21
210.754,0.10925,0.128,100.0,0.0,18.21
210.9,0.10925,0.131,100.0,0.0,18.18
211.048,0.10925,0.134,100.0,0.0,18.18
211.195,0.1458,0.141,100.0,0.0,18.19
211.342,0.1458,0.141,100.0,0.0,18.19
211.489,0.1458,0.144,100.0,0.0,18.23
211.636,0.17017,0.147,100.0,0.0,18.23
211.783,0.17017,0.147,100.0,0.0,18.24
211.929,0.17017,0.15,100.0,0.0,18.24
212.077,0.1898,0.156,100.0,0.0,18.2
212.224,0.1898,0.159,100.0,0.0,18.2
212.371,0.1898,0.159,100.0,0.0,18.17
212.517,0.2068,0.162,100.0,0.0,18.17
212.665,0.2068,0.169,100.0,0.0,18.14
212.812,0.2068,0.169,100.0,0.0,18.14
212.959,0.2068,0.172,100.0,0.0,18.2
213.106,0.2068,0.175,100.0,0.0,18.2
213.252,0.2068,0.178,100.0,0.0,18.17
213.4,0.2068,0.178,100.0,0.0,18.17
213.546,0.2068,0.184,100.0,0.0,18.18
213.693,0.2068,0.187,100.0,0.0,18.18
213.84,0.2068,0.191,100.0,0.0,18.23
213.995,0.2068,0.191,100.0,0.0,18.23
214.141,0.26169,0.197,100.0,0.0,18.27
214.289,0.26169,0.2,100.0,0.0,18.27
214.436,0.26169,0.2,100.0,0.0,18.23
214.583,0.26169,0.203,100.0,0.0,18.23
214.729,0.26169,0.206,100.0,0.0,18.23
214.877,0.26169,0.213,100.0,0.0,18.23
215.024,0.26169,0.213,100.0,0.0,18.23
215.17,0.26169,0.216,100.0,0.0,18.27
215.317,0.26169,0.219,100.0,0.0,18.27
215.464,0.2382,0.219,100.0,0.0,18.27
215.611,0.2382,0.225,100.0,0.0,18.27
215.758,0.2382,0.228,100.0,0.0,18.27
215.905,0.26373,0.231,100.0,0.0,18.27
216.052,0.26373,0.231,100.0,0.0,18.3
216.199,0.26373,0.234,100.0,0.0,18.3
216.346,0.3168,0.241,100.0,0.0,18.26
216.493,0.3168,0.241,100.0,0.0,18.26
216.64,0.3168,0.244,100.0,0.0,18.26
216.787,0.35404,0.247,100.0,0.0,18.26
216.935,0.35404,0.253,100.0,0.0,18.25
217.081,0.35404,0.253,100.0,0.0,18.25
217.228,0.35404,0.256,100.0,0.0,18.29
217.375,0.35404,0.259,100.0,0.0,18.29
217.522,0.35404,0.259,100.0,0.0,18.21
217.669,0.35404,0.262,100.0,0.0,18.21
217.815,0.35404,0.269,100.0,0.0,18.22
217.963,0.35404,0.272,100.0,0.0,18.22
218.109,0.35404,0.272,100.0,0.0,18.18
218.256,0.35404,0.275,100.0,0.0,18.18
218.403,0.23967,0.281,100.0,0.0,18.23
218.551,0.23967,0.284,100.0,0.0,18.23
218.705,0.23967,0.284,100.0,0.0,18.2
218.852,0.23967,0.287,100.0,0.0,18.2
218.999,0.23967,0.291,100.0,0.0,18.2
219.147,0.23967,0.291,100.0,0.0,18.2
219.293,0.23967,0.297,100.0,0.0,18.14
219.439,0.23967,0.3,100.0,0.0,18.14
219.587,0.23967,0.303,100.0,0.0,18.15
219.734,0.22456,0.303,100.0,0.0,18.15
219.881,0.22456,0.309,100.0,0.0,18.13
220.028,0.22456,0.312,100.0,0.0,18.13
220.175,0.21512,0.312,100.0,0.0,18.15
220.322,0.21512,0.316,100.0,0.0,18.15
220.469,0.21512,0.319,100.0,0.0,18.13
220.616,0.21324,0.325,100.0,0.0,18.13
220.764,0.21324,0.325,100.0,0.0,18.18
220.91,0.21324,0.328,100.0,0.0,18.18
221.056,0.22136,0.331,100.0,0.0,18.18
221.204,0.22136,0.331,100.0,0.0,18.15
221.35,0.22136,0.338,100.0,0.0,18.15
221.498,0.22136,0.341,100.0,0.0,18.17
221.645,0.22136,0.344,100.0,0.0,18.17
221.792,0.22136,0.344,100.0,0.0,18.11
221.938,0.22136,0.347,100.0,0.0,18.11
222.085,0.22136,0.353,100.0,0.0,18.17
222.232,0.22136,0.353,100.0,0.0,18.17
222.379,0.22136,0.356,100.0,0.0,18.18
222.526,0.22136,0.359,100.0,0.0,18.18
222.673,0.20457,0.366,100.0,0.0,18.19
