t,F,D,P1,P2,T
143.89,0.43967,0.291,100.0,0.0,17.86
144.037,0.36305,0.294,100.0,0.0,17.86
144.185,0.36305,0.294,100.0,0.0,17.81
144.331,0.36305,0.3,100.0,0.0,17.81
144.479,0.36305,0.303,100.0,0.0,17.83
144.625,0.36305,0.306,100.0,0.0,17.83
144.772,0.36305,0.306,100.0,0.0,17.9
144.919,0.36305,0.309,100.0,0.0,17.9
145.065,0.36305,0.316,100.0,0.0,17.91
145.213,0.36305,0.316,100.0,0.0,17.91
145.359,0.36305,0.319,100.0,0.0,17.93
145.507,0.36305,0.322,100.0,0.0,17.93
145.653,0.36305,0.328,100.0,0.0,17.93
145.801,0.36305,0.328,100.0,0.0,17.97
145.947,0.36305,0.331,100.0,0.0,17.97
146.094,0.36305,0.334,100.0,0.0,17.94
146.241,0.36305,0.338,100.0,0.0,17.94
146.398,0.36305,0.338,100.0,0.0,17.95
146.544,0.36305,0.344,100.0,0.0,17.95
146.69,0.36305,0.347,100.0,0.0,17.96
146.838,0.36305,0.347,100.0,0.0,17.96
146.984,0.21472,0.35,100.0,0.0,17.89
