t,F,D,P1,P2,T
164.373,0.2921,0.409,100.0,0.0,18.15
164.519,0.2921,0.413,100.0,0.0,18.2
164.667,0.2921,0.419,100.0,0.0,18.2
164.813,0.2921,0.422,100.0,0.0,18.25
164.961,0.2921,0.422,100.0,0.0,18.25
165.107,0.2921,0.425,100.0,0.0,18.25
165.255,0.2921,0.431,100.0,0.0,18.25
165.401,0.2921,0.434,100.0,0.0,18.21
165.558,0.2921,0.434,100.0,0.0,18.21
165.704,0.2921,0.438,100.0,0.0,18.18
165.852,0.2921,0.441,100.0,0.0,18.18
165.999,0.2921,0.441,100.0,0.0,18.23
166.145,0.2921,0.447,100.0,0.0,18.23
166.292,0.2921,0.45,100.0,0.0,18.27
166.439,0.2921,0.453,100.0,0.0,18.27
166.586,0.2921,0.453,100.0,0.0,18.3
166.733,0.2921,0.459,100.0,0.0,18.3
166.88,0.2921,0.463,100.0,0.0,18.33
167.027,0.2921,0.463,100.0,0.0,18.33
167.173,0.2921,0.466,100.0,0.0,18.21
167.32,0.2921,0.469,100.0,0.0,18.21
167.467,0.24453,0.475,100.0,0.0,18.21
167.615,0.24453,0.475,100.0,0.0,18.21
167.761,0.24453,0.478,100.0,0.0,18.18
167.909,0.24453,0.481,100.0,0.0,18.18
168.055,0.24453,0.481,100.0,0.0,18.15
168.202,0.24453,0.488,100.0,0.0,18.15
168.349,0.24453,0.491,100.0,0.0,18.17
168.497,0.24453,0.494,100.0,0.0,18.17
168.643,0.24453,0.494,100.0,0.0,18.18
168.789,0.24453,0.497,100.0,0.0,18.18
168.937,0.24453,0.503,100.0,0.0,18.23
169.083,0.24453,0.503,100.0,0.0,18.23
169.231,0.24453,0.506,100.0,0.0,18.23
169.377,0.24453,0.509,100.0,0.0,18.23
169.525,0.24453,0.516,100.0,0.0,18.23
169.671,0.24453,0.516,100.0,0.0,18.23
169.817,0.24453,0.519,100.0,0.0,18.23
169.965,0.24453,0.522,100.0,0.0,18.24
170.112,0.24453,0.525,100.0,0.0,18.24
170.268,0.24453,0.525,100.0,0.0,18.28
170.414,0.24453,0.531,100.0,0.0,18.28
170.562,0.24453,0.534,100.0,0.0,18.31
170.709,0.24453,0.534,100.0,0.0,18.31
170.856,0.19811,0.538,100.0,0.0,18.3
