t,F,D,P1,P2,T
117.705,0.0054,-0.016,100.0,0.0,17.84
117.854,0.0054,-0.016,100.0,0.0,17.84
118.002,0.0054,-0.012,99.0,0.0,17.82
118.147,-0.00554,-0.009,100.0,0.0,17.82
118.297,-0.00554,-0.006,100.0,0.0,17.85
118.453,-0.00554,-0.006,100.0,0.0,17.85
118.601,-0.00554,-0.003,100.0,0.0,17.76
118.751,-0.00554,0.003,100.0,0.0,17.76
118.898,-0.005,0.003,100.0,0.0,17.83
119.047,-0.005,0.006,100.0,0.0,17.83
119.195,-0.005,0.009,100.0,0.0,17.86
119.342,-0.005,0.016,100.0,0.0,17.86
119.491,-0.005,0.016,100.0,0.0,17.77
119.638,-0.005,0.019,100.0,0.0,17.77
119.786,-0.005,0.022,100.0,0.0,17.76
119.934,-0.005,0.025,100.0,0.0,17.76
120.09,-0.005,0.025,100.0,0.0,17.8
120.237,-0.005,0.031,100.0,0.0,17.8
120.386,-0.005,0.034,100.0,0.0,17.75
120.533,-0.005,0.034,100.0,0.0,17.75
120.682,-0.005,0.038,100.0,0.0,17.79
120.829,-0.005,0.044,100.0,0.0,17.79
120.978,-0.005,0.047,100.0,0.0,17.82
121.125,0.00021,0.047,100.0,0.0,17.82
121.273,0.00021,0.05,100.0,0.0,17.85
121.419,0.00021,0.053,100.0,0.0,17.85
121.567,0.00021,0.053,100.0,0.0,17.87
121.713,0.00021,0.059,100.0,0.0,17.87
121.86,-0.0025,0.063,100.0,0.0,17.93
122.009,-0.0025,0.066,100.0,0.0,17.93
122.156,-0.0025,0.066,100.0,0.0,17.98
122.304,-0.0025,0.072,100.0,0.0,17.98
122.452,-0.0025,0.075,100.0,0.0,17.94
122.601,-0.0025,0.078,100.0,0.0,17.94
122.752,-0.0025,0.078,100.0,0.0,17.91
122.9,-0.0025,0.081,100.0,0.0,17.91
123.047,-0.0025,0.088,100.0,0.0,17.93
123.196,-0.0025,0.088,100.0,0.0,17.93
123.343,-0.0025,0.091,100.0,0.0,17.9
123.492,-0.0025,0.094,100.0,0.0,17.9
123.639,-0.0025,0.1,100.0,0.0,17.84
123.788,-0.0025,0.1,100.0,0.0,17.84
123.935,-0.0025,0.103,100.0,0.0,17.9
124.084,-0.0025,0.106,100.0,0.0,17.9
