t,F,D,P1,P2,T
131.241,0.00137,-0.009,100.0,0.0,17.64
131.39,0.00137,-0.006,100.0,0.0,17.62
131.538,0.00137,-0.006,100.0,0.0,17.62
131.686,0.00137,0.0,100.0,0.0,17.6
131.832,0.00137,0.003,100.0,0.0,17.6
131.98,0.00137,0.003,100.0,0.0,17.55
132.126,0.00137,0.006,100.0,0.0,17.55
132.274,0.00137,0.009,100.0,0.0,17.62
132.42,0.00406,0.016,100.0,0.0,17.62
132.567,0.00406,0.016,100.0,0.0,17.62
132.714,0.00406,0.019,100.0,0.0,17.64
132.861,0.00188,0.022,100.0,0.0,17.64
133.009,0.00188,0.022,100.0,0.0,17.69
133.155,0.00188,0.028,100.0,0.0,17.69
133.302,-0.00309,0.031,100.0,0.0,17.62
133.45,-0.00309,0.034,100.0,0.0,17.62
133.599,-0.00309,0.034,100.0,0.0,17.68
133.746,-0.00309,0.038,100.0,0.0,17.68
133.895,-0.00309,0.044,100.0,0.0,17.65
134.042,-0.00309,0.047,100.0,0.0,17.65
134.195,-0.00309,0.047,100.0,0.0,17.67
134.342,-0.00309,0.05,100.0,0.0,17.67
134.49,-0.00309,0.056,100.0,0.0,17.68
134.639,-0.00338,0.056,100.0,0.0,17.68
134.786,-0.00338,0.059,100.0,0.0,17.69
134.935,-0.00338,0.063,100.0,0.0,17.69
135.082,-0.00666,0.066,100.0,0.0,17.7
135.231,-0.00666,0.066,100.0,0.0,17.7
135.378,-0.00666,0.072,100.0,0.0,17.63
135.527,0.00264,0.075,100.0,0.0,17.63
135.674,0.00264,0.075,100.0,0.0,17.65
135.821,0.00264,0.078,100.0,0.0,17.65
135.968,0.00264,0.084,100.0,0.0,17.66
136.115,0.00264,0.088,100.0,0.0,17.66
136.262,0.00264,0.088,100.0,0.0,17.64
136.408,0.00264,0.091,100.0,0.0,17.64
136.555,0.00264,0.094,100.0,0.0,17.66
136.702,0.00081,0.1,100.0,0.0,17.66
136.856,0.00081,0.1,100.0,0.0,17.67
137.002,0.00081,0.103,100.0,0.0,17.67
137.15,-0.00302,0.106,100.0,0.0,17.72
137.298,-0.00302,0.106,100.0,0.0,17.72
137.446,-0.00302,0.112,100.0,0.0,17.69
137.593,0.00158,0.116,100.0,0.0,17.69
137.741,0.00158,0.119,100.0,0.0,17.7
137.888,0.00158,0.119,100.0,0.0,17.7
138.035,0.00158,0.122,100.0,0.0,17.67
138.181,0.00158,0.128,100.0,0.0,17.67
138.328,0.00158,0.128,100.0,0.0,17.64
138.475,0.00158,0.131,100.0,0.0,17.64
138.622,0.00158,0.134,100.0,0.0,17.62
138.769,0.00158,0.141,100.0,0.0,17.62
138.916,-0.00715,0.141,100.0,0.0,17.57
139.064,-0.00715,0.144,100.0,0.0,17.57
139.212,-0.00715,0.147,100.0,0.0,17.59
139.361,0.01654,0.147,100.0,0.0,17.59
139.507,0.01654,0.15,100.0,0.0,17.58
139.655,0.04456,0.156,100.0,0.0,17.58
139.807,0.04456,0.159,100.0,0.0,17.57
139.955,0.04456,0.159,100.0,0.0,17.57
140.101,0.04456,0.162,100.0,0.0,17.57
140.247,0.04456,0.169,100.0,0.0,17.63
140.395,0.04456,0.172,100.0,0.0,17.63
140.542,0.04456,0.172,100.0,0.0,17.57
140.689,0.04456,0.175,100.0,0.0,17.57
140.836,0.04456,0.178,100.0,0.0,17.64
140.983,0.04456,0.178,100.0,0.0,17.64
141.129,0.04456,0.184,100.0,0.0,17.62
141.277,0.04456,0.187,100.0,0.0,17.62
141.424,0.11028,0.191,100.0,0.0,17.64
141.571,0.11028,0.191,100.0,0.0,17.64
141.718,0.11028,0.197,100.0,0.0,17.69
141.864,0.15505,0.2,100.0,0.0,17.69
142.012,0.15505,0.2,100.0,0.0,17.63
142.158,0.15505,0.203,100.0,0.0,17.63
142.306,0.15505,0.206,100.0,0.0,17.61
142.452,0.15505,0.213,100.0,0.0,17.61
142.6,0.15505,0.213,100.0,0.0,17.59
142.746,0.15505,0.216,100.0,0.0,17.59
142.893,0.15505,0.219,100.0,0.0,17.65
143.04,0.15505,0.219,100.0,0.0,17.65
143.186,0.21256,0.225,100.0,0.0,17.59
143.334,0.21256,0.228,100.0,0.0,17.59
143.481,0.21256,0.231,100.0,0.0,17.54
143.629,0.23642,0.231,100.0,0.0,17.54
143.775,0.23642,0.234,100.0,0.0,17.53
143.923,0.25375,0.241,100.0,0.0,17.53
144.077,0.25375,0.244,100.0,0.0,17.57
144.229,0.25375,0.244,100.0,0.0,17.57
144.375,0.25375,0.247,100.0,0.0,17.59
144.522,0.25375,0.253,100.0,0.0,17.59
144.669,0.25375,0.253,100.0,0.0,17.62
144.815,0.25375,0.256,100.0,0.0,17.62
144.963,0.25375,0.259,100.0,0.0,17.64
145.109,0.25375,0.262,100.0,0.0,17.64
