t,F,D,P1,P2,T
322.027,-0.00298,0.578,100.0,0.0,17.96
322.174,0.00123,0.578,100.0,0.0,17.96
322.322,0.00123,0.578,100.0,0.0,17.96
322.468,0.00123,0.578,100.0,0.0,17.96
322.615,-0.00417,0.578,100.0,0.0,17.93
322.763,-0.00417,0.578,100.0,0.0,17.93
322.911,-0.00417,0.578,100.0,0.0,17.94
323.058,-0.00417,0.578,100.0,0.0,17.94
323.207,-0.00417,0.578,100.0,0.0,17.95
323.354,-0.00417,0.578,100.0,0.0,17.95
323.501,-0.00417,0.578,100.0,0.0,17.92
323.65,-0.00417,0.578,100.0,0.0,17.92
323.797,-0.00417,0.578,100.0,0.0,17.97
323.946,-0.00417,0.578,100.0,0.0,17.97
324.093,-0.00417,0.578,100.0,0.0,17.97
324.242,-0.00417,0.578,100.0,0.0,17.97
324.389,-0.00417,0.578,100.0,0.0,17.98
324.538,-0.00417,0.578,100.0,0.0,17.98
324.685,-0.00417,0.578,100.0,0.0,17.91
324.841,-0.00417,0.578,100.0,0.0,17.91
324.988,-0.00417,0.578,100.0,0.0,17.85
325.136,-0.00589,0.578,100.0,0.0,17.85
325.284,-0.00589,0.578,100.0,0.0,17.79
325.432,-0.00589,0.578,100.0,0.0,17.79
325.58,-0.00589,0.578,100.0,0.0,17.82
325.729,-0.00589,0.578,100.0,0.0,17.82
325.876,-0.00589,0.578,100.0,0.0,17.78
326.024,0.00293,0.578,100.0,0.0,17.78
326.171,0.00293,0.578,100.0,0.0,17.85
326.318,0.00293,0.578,100.0,0.0,17.85
326.465,0.00199,0.578,100.0,0.0,17.83
326.612,0.00199,0.578,100.0,0.0,17.83
326.759,0.00199,0.578,100.0,0.0,17.83
326.906,0.00199,0.578,100.0,0.0,17.82
327.053,0.00199,0.578,100.0,0.0,17.82
327.2,0.00199,0.578,100.0,0.0,17.85
327.347,0.00199,0.578,100.0,0.0,17.85
327.501,0.00199,0.578,100.0,0.0,17.87
327.648,0.00199,0.578,100.0,0.0,17.87
327.795,0.00199,0.578,100.0,0.0,17.85
327.941,0.00199,0.578,100.0,0.0,17.85
328.089,0.00199,0.578,100.0,0.0,17.87
328.235,0.00199,0.578,100.0,0.0,17.87
328.383,0.00199,0.578,100.0,0.0,17.86
328.529,0.00199,0.578,100.0,0.0,17.86
328.676,0.00199,0.578,100.0,0.0,17.84
328.823,0.00199,0.578,100.0,0.0,17.84
328.971,-0.00274,0.578,100.0,0.0,17.86
329.118,-0.00274,0.578,100.0,0.0,17.86
329.267,-0.00274,0.578,100.0,0.0,17.92
329.414,-0.00274,0.578,100.0,0.0,17.92
329.562,-0.00274,0.578,100.0,0.0,17.93
329.71,-0.00274,0.578,100.0,0.0,17.93
329.858,-0.00062,0.578,100.0,0.0,17.91
330.007,-0.00062,0.578,100.0,0.0,17.91
330.165,-0.00062,0.578,100.0,0.0,17.88
330.312,-0.00044,0.578,100.0,0.0,17.88
330.461,-0.00044,0.578,100.0,0.0,17.86
330.609,-0.00044,0.578,100.0,0.0,17.86
330.756,-0.00044,0.578,100.0,0.0,17.81
330.905,-0.00044,0.578,100.0,0.0,17.81
331.052,-0.00044,0.578,100.0,0.0,17.76
331.201,-0.00044,0.578,100.0,0.0,17.76
331.348,-0.00044,0.578,100.0,0.0,17.76
331.497,-0.00044,0.578,100.0,0.0,17.76
331.644,-0.00044,0.578,100.0,0.0,17.8
331.803,-0.00044,0.578,100.0,0.0,17.8
331.95,-0.00044,0.578,100.0,0.0,17.79
332.099,-0.00044,0.578,100.0,0.0,17.79
332.246,-0.00044,0.578,100.0,0.0,17.78
332.394,-0.00044,0.578,100.0,0.0,17.78
332.542,-0.00044,0.578,100.0,0.0,17.82
332.691,-0.00044,0.578,100.0,0.0,17.82
332.838,-0.00115,0.578,100.0,0.0,17.81
332.987,-0.00115,0.578,100.0,0.0,17.81
333.134,-0.00115,0.578,100.0,0.0,17.84
333.283,-0.00115,0.578,100.0,0.0,17.84
333.43,-0.00115,0.578,100.0,0.0,17.82
333.579,-0.00115,0.578,100.0,0.0,17.82
333.726,0.00752,0.578,100.0,0.0,17.89
333.874,0.00752,0.578,100.0,0.0,17.89
334.02,0.00752,0.578,100.0,0.0,17.94
334.167,-0.00452,0.578,100.0,0.0,17.94
334.316,-0.00452,0.578,100.0,0.0,17.95
334.465,-0.00452,0.578,100.0,0.0,17.95
334.613,-0.00452,0.578,100.0,0.0,17.96
334.761,-0.00452,0.578,100.0,0.0,17.96
334.909,-0.00452,0.578,100.0,0.0,17.93
335.056,-0.00452,0.578,100.0,0.0,17.93
335.205,-0.00452,0.578,100.0,0.0,17.94
335.353,-0.00452,0.578,100.0,0.0,17.94
335.501,-0.00452,0.578,100.0,0.0,17.95
335.648,-0.00452,0.578,100.0,0.0,17.95
335.797,-0.00452,0.578,100.0,0.0,17.95
335.945,-0.00452,0.578,100.0,0.0,17.95
336.093,-0.00452,0.578,100.0,0.0,17.95
336.24,-0.00452,0.578,100.0,0.0,17.96
336.388,-0.00452,0.578,100.0,0.0,17.96
336.537,-0.00452,0.578,100.0,0.0,17.93
336.684,-0.00038,0.578,100.0,0.0,17.93
336.833,-0.00038,0.578,100.0,0.0,17.9
336.98,-0.00038,0.578,100.0,0.0,17.9
337.129,-0.00038,0.578,100.0,0.0,17.88
337.276,-0.00038,0.578,100.0,0.0,17.88
337.425,-0.00038,0.578,100.0,0.0,17.86
337.572,-0.00703,0.578,100.0,0.0,17.86
337.721,-0.00703,0.578,100.0,0.0,17.88
337.868,-0.00703,0.578,100.0,0.0,17.88
338.017,0.00231,0.578,100.0,0.0,17.86
338.164,0.00231,0.578,100.0,0.0,17.86
338.311,0.00231,0.578,100.0,0.0,17.92
338.457,0.00231,0.578,100.0,0.0,17.92
338.604,0.00231,0.578,100.0,0.0,17.93
338.751,0.00231,0.578,100.0,0.0,17.93
338.898,0.00231,0.578,100.0,0.0,17.94
339.045,0.00231,0.578,100.0,0.0,17.94
339.192,0.00231,0.578,100.0,0.0,17.99
339.339,0.00231,0.578,100.0,0.0,17.99
339.486,0.00231,0.578,100.0,0.0,17.99
339.633,0.00231,0.578,100.0,0.0,17.99
339.789,0.00231,0.578,100.0,0.0,17.99
339.936,0.00231,0.578,100.0,0.0,17.99
340.082,0.00231,0.578,100.0,0.0,18.03
340.229,0.00231,0.578,100.0,0.0,18.03
340.376,0.00231,0.578,100.0,0.0,18.06
340.523,-0.00261,0.578,100.0,0.0,18.06
340.672,-0.00261,0.578,100.0,0.0,18.02
340.819,-0.00261,0.578,100.0,0.0,18.02
340.967,-0.00261,0.578,100.0,0.0,17.98
341.115,-0.00261,0.578,100.0,0.0,17.98
341.263,-0.00261,0.578,100.0,0.0,17.94
341.411,6e-05,0.578,100.0,0.0,17.94
341.559,6e-05,0.578,100.0,0.0,17.88
341.705,6e-05,0.578,100.0,0.0,17.88
341.853,0.00231,0.578,100.0,0.0,17.89
341.999,0.00231,0.578,100.0,0.0,17.89
342.146,0.00231,0.578,100.0,0.0,17.76
342.293,0.00231,0.578,100.0,0.0,17.76
342.439,0.00231,0.578,100.0,0.0,17.83
342.587,0.00231,0.578,100.0,0.0,17.83
