t,F,D,P1,P2,T
307.507,0.11597,0.072,100.0,119.0,26.75
307.607,0.11238,0.074,100.0,119.0,26.75
307.707,0.11019,0.075,100.0,119.0,26.75
307.807,0.11434,0.077,100.0,119.0,26.72
307.907,0.11624,0.079,100.0,119.0,26.72
308.007,0.11652,0.081,100.0,119.0,26.72
308.107,0.12127,0.082,100.0,119.0,26.72
308.207,0.12097,0.084,100.0,119.0,26.72
308.307,0.1146,0.086,100.0,119.0,26.72
308.407,0.116,0.088,100.0,119.0,26.73
308.507,0.11647,0.09,100.0,119.0,26.73
308.607,0.12251,0.091,100.0,119.0,26.73
308.707,0.1134,0.093,100.0,119.0,26.73
308.807,0.11655,0.095,100.0,119.0,26.73
308.907,0.12575,0.097,100.0,119.0,26.73
309.007,0.12125,0.098,100.0,120.0,26.73
309.107,0.12035,0.1,100.0,120.0,26.73
309.207,0.11627,0.102,100.0,119.0,26.73
309.306,0.11209,0.104,100.0,120.0,26.7
309.407,0.11416,0.106,100.0,119.0,26.7
309.507,0.11746,0.107,100.0,120.0,26.7
309.607,0.11926,0.109,100.0,119.0,26.71
309.708,0.12545,0.111,100.0,119.0,26.71
309.807,0.12026,0.113,100.0,119.0,26.71
309.907,0.11903,0.114,100.0,119.0,26.64
310.007,0.11927,0.116,100.0,119.0,26.64
310.107,0.12136,0.118,100.0,119.0,26.64
310.207,0.11624,0.12,100.0,120.0,26.69
310.307,0.1111,0.122,100.0,119.0,26.69
310.407,0.121,0.123,100.0,119.0,26.69
310.507,0.12246,0.125,100.0,119.0,26.66
310.607,0.11507,0.127,100.0,119.0,26.66
310.707,0.11135,0.129,100.0,119.0,26.66
310.807,0.11627,0.13,100.0,120.0,26.71
310.907,0.1175,0.132,100.0,119.0,26.71
311.007,0.10935,0.134,100.0,119.0,26.71
311.107,0.12153,0.136,100.0,119.0,26.61
311.207,0.12815,0.138,100.0,119.0,26.61
311.307,0.12407,0.139,100.0,119.0,26.61
311.407,0.11767,0.141,100.0,120.0,26.63
311.507,0.11768,0.143,100.0,119.0,26.63
311.607,0.12475,0.145,100.0,119.0,26.63
311.707,0.11806,0.146,100.0,119.0,26.61
311.807,0.11758,0.148,100.0,119.0,26.61
311.907,0.1147,0.15,100.0,119.0,26.61
312.007,0.11039,0.152,100.0,119.0,26.67
312.107,0.11478,0.154,100.0,119.0,26.67
312.207,0.12091,0.155,100.0,120.0,26.67
312.307,0.11479,0.157,100.0,119.0,26.68
312.407,0.11509,0.159,100.0,119.0,26.68
312.506,0.11864,0.161,100.0,119.0,26.68
312.607,0.11843,0.163,100.0,119.0,26.69
312.707,0.11941,0.164,100.0,119.0,26.69
312.807,0.119,0.166,100.0,119.0,26.69
312.907,0.12894,0.168,100.0,119.0,26.66
313.007,0.1299,0.17,100.0,119.0,26.66
313.107,0.1263,0.171,100.0,119.0,26.66
313.207,0.12424,0.173,100.0,119.0,26.67
313.307,0.10819,0.175,100.0,119.0,26.67
313.407,0.115,0.177,100.0,119.0,26.67
313.507,0.1182,0.179,100.0,119.0,26.69
313.607,0.12036,0.18,100.0,119.0,26.69
313.707,0.11697,0.182,100.0,119.0,26.69
313.807,0.11577,0.184,100.0,119.0,26.62
313.907,0.11621,0.186,100.0,119.0,26.62
314.007,0.11805,0.187,100.0,119.0,26.62
314.107,0.1235,0.189,100.0,119.0,26.68
314.207,0.12163,0.191,100.0,119.0,26.68
314.307,0.11247,0.193,100.0,119.0,26.68
314.407,0.11784,0.195,100.0,119.0,26.69
314.507,0.12093,0.196,100.0,119.0,26.69
314.607,0.11479,0.198,100.0,119.0,26.69
314.707,0.11308,0.2,100.0,119.0,26.7
314.807,0.11558,0.202,100.0,119.0,26.7
314.907,0.11228,0.203,100.0,119.0,26.7
315.007,0.11589,0.205,100.0,119.0,26.74
315.107,0.12084,0.207,100.0,119.0,26.74
315.207,0.11707,0.209,100.0,119.0,26.74
315.307,0.11991,0.211,100.0,119.0,26.71
315.407,0.12296,0.212,100.0,119.0,26.71
315.507,0.12361,0.214,100.0,119.0,26.71
315.607,0.11722,0.216,100.0,119.0,26.64
315.706,0.11661,0.218,100.0,119.0,26.64
315.807,0.1203,0.219,100.0,120.0,26.64
315.907,0.11601,0.221,100.0,119.0,26.58
316.007,0.11301,0.223,100.0,119.0,26.58
316.107,0.11651,0.225,100.0,119.0,26.58
316.207,0.10696,0.227,100.0,119.0,26.64
316.307,0.11272,0.228,100.0,119.0,26.64
316.407,0.1213,0.23,100.0,119.0,26.64
316.507,0.11441,0.232,100.0,119.0,26.7
316.607,0.11469,0.234,100.0,119.0,26.7
316.707,0.11909,0.235,100.0,119.0,26.7
316.807,0.10954,0.237,100.0,119.0,26.7
316.907,0.12036,0.239,100.0,119.0,26.7
317.007,0.12212,0.241,100.0,119.0,26.7
317.107,0.12249,0.243,100.0,119.0,26.71
317.207,0.1192,0.244,100.0,119.0,26.71
317.307,0.1171,0.246,100.0,119.0,26.71
317.407,0.12069,0.248,100.0,119.0,26.75
317.507,0.11675,0.25,100.0,119.0,26.75
317.607,0.12285,0.251,100.0,119.0,26.75
317.707,0.12384,0.253,100.0,119.0,26.68
317.807,0.12121,0.255,100.0,119.0,26.68
317.907,0.11546,0.257,100.0,119.0,26.68
318.007,0.12106,0.259,100.0,120.0,26.73
318.107,0.11735,0.26,100.0,119.0,26.73
318.207,0.12743,0.262,100.0,119.0,26.73
318.307,0.12472,0.264,100.0,119.0,26.77
318.407,0.12153,0.266,100.0,119.0,26.77
318.507,0.12392,0.268,100.0,119.0,26.77
318.607,0.1215,0.269,100.0,119.0,26.73
318.707,0.11288,0.271,100.0,119.0,26.73
318.807,0.11983,0.273,100.0,120.0,26.73
318.906,0.12323,0.275,100.0,119.0,26.73
319.007,0.11877,0.276,100.0,119.0,26.73
319.107,0.11912,0.278,100.0,119.0,26.73
319.207,0.11836,0.28,100.0,119.0,26.73
319.307,0.11981,0.282,100.0,119.0,26.73
319.407,0.12352,0.284,100.0,119.0,26.73
319.507,0.11633,0.285,100.0,119.0,26.74
319.607,0.11701,0.287,100.0,119.0,26.74
319.707,0.12588,0.289,100.0,119.0,26.74
319.807,0.12976,0.291,100.0,120.0,26.7
319.907,0.12519,0.293,100.0,119.0,26.7
320.007,0.12003,0.294,100.0,119.0,26.7
320.107,0.12039,0.296,100.0,119.0,26.71
320.207,0.12307,0.298,100.0,119.0,26.71
320.307,0.12314,0.3,100.0,119.0,26.71
320.407,0.12701,0.301,100.0,119.0,26.71
320.507,0.12662,0.303,100.0,119.0,26.71
320.607,0.12341,0.305,100.0,119.0,26.71
320.707,0.12134,0.307,100.0,120.0,26.68
320.807,0.12878,0.309,100.0,120.0,26.68
320.907,0.12152,0.31,100.0,119.0,26.68
321.007,0.11728,0.312,100.0,119.0,26.73
321.107,0.12279,0.314,100.0,119.0,26.73
321.207,0.12128,0.316,100.0,119.0,26.73
321.307,0.11473,0.317,100.0,119.0,26.77
321.407,0.11937,0.319,100.0,119.0,26.77
321.507,0.13077,0.321,100.0,119.0,26.77
321.607,0.1289,0.323,100.0,119.0,26.8
321.707,0.12787,0.325,100.0,119.0,26.8
321.807,0.13209,0.326,100.0,119.0,26.8
321.907,0.12944,0.328,100.0,119.0,26.8
322.007,0.13045,0.33,100.0,119.0,26.8
322.106,0.12374,0.332,100.0,119.0,26.8
322.207,0.11965,0.334,100.0,119.0,26.83
322.307,0.11827,0.335,100.0,120.0,26.83
322.407,0.12608,0.337,100.0,120.0,26.83
322.507,0.12546,0.339,100.0,120.0,26.85
322.607,0.12196,0.341,100.0,119.0,26.85
322.707,0.11865,0.342,100.0,119.0,26.85
322.807,0.12691,0.344,100.0,119.0,26.88
322.907,0.12735,0.346,100.0,120.0,26.88
323.007,0.12834,0.348,100.0,119.0,26.88
323.107,0.12299,0.35,100.0,119.0,26.86
323.207,0.12152,0.351,100.0,119.0,26.86
323.307,0.12041,0.353,100.0,119.0,26.86
323.407,0.12889,0.355,100.0,119.0,26.88
323.507,0.12518,0.357,100.0,119.0,26.88
323.607,0.12016,0.358,100.0,119.0,26.88
323.707,0.13286,0.36,100.0,119.0,26.86
323.807,0.13098,0.362,100.0,119.0,26.86
323.907,0.13034,0.364,100.0,119.0,26.86
324.007,0.12203,0.366,100.0,119.0,26.73
324.107,0.11893,0.367,100.0,119.0,26.73
324.207,0.12851,0.369,100.0,120.0,26.73
324.307,0.12985,0.371,100.0,119.0,26.58
324.407,0.12877,0.373,100.0,119.0,26.58
324.507,0.13003,0.374,100.0,119.0,26.58
324.607,0.13071,0.376,100.0,119.0,26.53
324.707,0.1319,0.378,100.0,119.0,26.53
324.807,0.12948,0.38,100.0,119.0,26.53
324.907,0.13058,0.382,100.0,119.0,26.53
325.007,0.12823,0.383,100.0,119.0,26.53
325.107,0.12625,0.385,100.0,119.0,26.53
325.207,0.12942,0.387,100.0,119.0,26.52
325.306,0.13353,0.389,100.0,119.0,26.52
325.407,0.13261,0.39,100.0,119.0,26.52
325.507,0.13279,0.392,100.0,119.0,26.56
325.607,0.13271,0.394,100.0,119.0,26.56
325.707,0.12951,0.396,100.0,119.0,26.56
325.807,0.13302,0.398,100.0,119.0,26.59
325.907,0.13674,0.399,100.0,119.0,26.59
326.007,0.13008,0.401,100.0,119.0,26.59
326.108,0.13042,0.403,100.0,119.0,26.61
326.208,0.12785,0.405,100.0,119.0,26.61
326.308,0.12582,0.407,100.0,119.0,26.61
326.408,0.12539,0.408,100.0,119.0,26.52
326.508,0.13295,0.41,100.0,119.0,26.52
326.608,0.13017,0.412,100.0,119.0,26.52
326.708,0.12386,0.414,100.0,119.0,26.48
326.808,0.12475,0.415,100.0,119.0,26.48
326.908,0.13534,0.417,100.0,119.0,26.48
327.008,0.13098,0.419,100.0,119.0,26.56
327.108,0.13467,0.421,100.0,119.0,26.56
327.208,0.12184,0.423,100.0,119.0,26.56
327.308,0.13028,0.424,100.0,119.0,26.55
327.408,0.13766,0.426,100.0,119.0,26.55
327.508,0.13317,0.428,100.0,119.0,26.55
327.608,0.13524,0.43,100.0,119.0,26.54
327.708,0.13824,0.431,100.0,119.0,26.54
327.808,0.13411,0.433,100.0,119.0,26.54
327.908,0.1342,0.435,100.0,119.0,26.5
328.008,0.13249,0.437,100.0,119.0,26.5
328.108,0.13599,0.438,100.0,119.0,26.5
328.208,0.13688,0.44,100.0,119.0,26.5
328.309,0.13482,0.442,100.0,119.0,26.5
328.409,0.13225,0.444,100.0,119.0,26.5
328.509,0.13196,0.446,100.0,119.0,26.57
328.609,0.13476,0.447,100.0,119.0,26.57
328.709,0.13932,0.449,100.0,119.0,26.57
328.809,0.14093,0.451,100.0,119.0,26.56
328.909,0.12691,0.453,100.0,119.0,26.56
329.009,0.1312,0.455,100.0,119.0,26.56
329.109,0.13167,0.456,100.0,119.0,26.59
329.209,0.13558,0.458,100.0,120.0,26.59
329.309,0.13317,0.46,100.0,119.0,26.59
329.409,0.12792,0.462,100.0,119.0,26.61
329.509,0.13832,0.463,100.0,119.0,26.61
329.609,0.13367,0.465,100.0,119.0,26.61
329.709,0.1313,0.467,100.0,119.0,26.56
329.809,0.13158,0.469,100.0,119.0,26.56
329.909,0.12834,0.471,100.0,119.0,26.56
330.009,0.13351,0.472,100.0,119.0,26.55
330.109,0.13992,0.474,100.0,119.0,26.55
330.209,0.13972,0.476,100.0,119.0,26.55
330.309,0.14198,0.478,100.0,119.0,26.58
330.409,0.13799,0.48,100.0,119.0,26.58
330.509,0.1329,0.481,100.0,119.0,26.58
330.609,0.12888,0.483,100.0,119.0,26.64
330.709,0.13546,0.485,100.0,119.0,26.64
330.809,0.13827,0.487,100.0,119.0,26.64
330.909,0.13859,0.488,100.0,119.0,26.7
331.009,0.13725,0.49,100.0,119.0,26.7
331.109,0.13541,0.492,100.0,119.0,26.7
331.21,0.13101,0.494,100.0,119.0,26.67
331.31,0.12987,0.496,100.0,119.0,26.67
331.41,0.13523,0.497,100.0,119.0,26.67
331.51,0.13682,0.499,100.0,119.0,26.68
331.61,0.132,0.501,100.0,119.0,26.68
331.71,0.12801,0.503,100.0,119.0,26.68
331.81,0.1377,0.504,100.0,119.0,26.65
331.91,0.1432,0.506,100.0,119.0,26.65
332.01,0.14079,0.508,100.0,119.0,26.65
332.11,0.14451,0.51,100.0,119.0,26.63
332.21,0.14584,0.512,100.0,119.0,26.63
332.31,0.14432,0.513,100.0,119.0,26.63
332.41,0.13914,0.515,100.0,119.0,26.65
332.51,0.13964,0.517,100.0,119.0,26.65
332.61,0.14148,0.519,100.0,119.0,26.65
332.71,0.13234,0.52,100.0,119.0,26.66
332.81,0.12851,0.522,100.0,119.0,26.66
332.91,0.12601,0.524,100.0,119.0,26.66
333.01,0.14048,0.526,100.0,119.0,26.64
333.11,0.14037,0.528,100.0,119.0,26.64
333.21,0.14181,0.529,100.0,119.0,26.64
333.31,0.13976,0.531,100.0,119.0,26.58
333.41,0.14161,0.533,100.0,119.0,26.58
333.51,0.14119,0.535,100.0,119.0,26.58
333.61,0.13433,0.536,100.0,119.0,26.61
333.71,0.13965,0.538,100.0,119.0,26.61
333.81,0.13819,0.54,100.0,119.0,26.61
333.91,0.13988,0.542,100.0,119.0,26.63
334.01,0.13848,0.543,100.0,119.0,26.63
334.111,0.13619,0.545,100.0,120.0,26.63
334.211,0.14187,0.547,100.0,119.0,26.61
334.311,0.15139,0.549,100.0,119.0,26.61
334.411,0.14794,0.551,100.0,119.0,26.61
334.511,0.1452,0.552,100.0,119.0,26.63
334.611,0.14165,0.554,100.0,119.0,26.63
334.711,0.14352,0.556,100.0,119.0,26.63
334.811,0.13739,0.558,100.0,119.0,26.61
334.911,0.13685,0.559,100.0,119.0,26.61
335.011,0.14045,0.561,100.0,119.0,26.61
335.111,0.14584,0.563,100.0,119.0,26.59
335.211,0.14735,0.565,100.0,119.0,26.59
335.311,0.13411,0.566,100.0,119.0,26.59
335.411,0.14171,0.568,100.0,119.0,26.69
335.511,0.14657,0.57,100.0,119.0,26.69
335.611,0.13695,0.572,100.0,119.0,26.69
335.711,0.14351,0.574,100.0,119.0,26.66
335.811,0.14058,0.575,100.0,119.0,26.66
335.911,0.14462,0.577,100.0,119.0,26.66
336.011,0.14836,0.579,100.0,119.0,26.6
336.111,0.1454,0.581,100.0,119.0,26.6
336.211,0.14271,0.583,100.0,119.0,26.6
336.311,0.13985,0.584,100.0,119.0,26.62
336.41,0.14456,0.586,100.0,119.0,26.62
336.511,0.13869,0.588,100.0,119.0,26.62
336.611,0.13788,0.59,100.0,119.0,26.57
336.711,0.14704,0.591,100.0,119.0,26.57
336.811,0.15382,0.593,100.0,119.0,26.57
336.911,0.15077,0.595,100.0,119.0,26.67
337.011,0.14587,0.597,100.0,119.0,26.67
337.111,0.14807,0.599,100.0,119.0,26.67
337.21,0.14106,0.6,100.0,119.0,26.68
337.311,0.14416,0.602,100.0,119.0,26.68
337.411,0.15042,0.604,100.0,119.0,26.68
337.511,0.14622,0.606,100.0,119.0,26.69
337.611,0.14668,0.607,100.0,119.0,26.69
337.711,0.14995,0.609,100.0,119.0,26.69
337.811,0.14816,0.611,100.0,119.0,26.7
337.911,0.14581,0.613,100.0,119.0,26.7
338.011,0.14714,0.615,100.0,119.0,26.7
338.111,0.14484,0.616,100.0,119.0,26.71
338.211,0.14371,0.618,100.0,119.0,26.71
338.311,0.14075,0.62,100.0,119.0,26.71
338.411,0.14776,0.622,100.0,119.0,26.64
338.511,0.14403,0.624,100.0,119.0,26.64
338.611,0.14122,0.625,100.0,119.0,26.64
338.711,0.14204,0.627,100.0,119.0,26.54
338.811,0.14801,0.629,100.0,119.0,26.54
338.911,0.15373,0.631,100.0,119.0,26.54
339.011,0.15176,0.632,100.0,119.0,26.57
339.111,0.14855,0.634,100.0,119.0,26.57
339.211,0.14611,0.636,100.0,119.0,26.57
339.311,0.15475,0.638,100.0,119.0,26.53
339.411,0.1457,0.64,100.0,119.0,26.53
339.511,0.1441,0.641,100.0,119.0,26.53
339.611,0.14969,0.643,100.0,119.0,26.52
339.711,0.15631,0.645,100.0,119.0,26.52
339.811,0.1467,0.647,100.0,119.0,26.52
339.911,0.1517,0.649,100.0,119.0,26.52
340.011,0.15156,0.65,100.0,119.0,26.52
340.111,0.15055,0.652,100.0,119.0,26.52
340.211,0.14892,0.654,100.0,119.0,26.59
340.311,0.14295,0.656,100.0,119.0,26.59
340.41,0.14328,0.657,100.0,119.0,26.59
340.511,0.14683,0.659,100.0,119.0,26.61
340.611,0.14165,0.661,100.0,119.0,26.61
340.711,0.14261,0.663,100.0,119.0,26.61
340.811,0.15142,0.665,100.0,119.0,26.67
340.911,0.15126,0.666,100.0,119.0,26.67
341.011,0.15565,0.668,100.0,119.0,26.67
341.111,0.15426,0.67,100.0,119.0,26.68
341.211,0.15273,0.672,100.0,119.0,26.68
341.311,0.14933,0.673,100.0,119.0,26.68
341.411,0.15156,0.675,100.0,119.0,26.66
341.511,0.14873,0.677,100.0,119.0,26.66
341.611,0.15265,0.679,100.0,119.0,26.66
341.711,0.15141,0.681,100.0,119.0,26.67
341.811,0.15197,0.682,100.0,119.0,26.67
341.911,0.15357,0.684,100.0,119.0,26.67
342.011,0.1559,0.686,100.0,119.0,26.68
342.111,0.15186,0.688,100.0,119.0,26.68
342.211,0.14943,0.689,100.0,119.0,26.68
342.311,0.15149,0.691,100.0,119.0,26.66
342.411,0.15568,0.693,100.0,119.0,26.66
342.511,0.15392,0.695,100.0,119.0,26.66
342.611,0.15627,0.697,100.0,119.0,26.71
342.711,0.15331,0.698,100.0,119.0,26.71
342.811,0.14956,0.7,100.0,119.0,26.71
342.911,0.15481,0.702,100.0,119.0,26.71
343.011,0.15467,0.704,100.0,119.0,26.71
343.111,0.15482,0.706,100.0,119.0,26.71
343.211,0.15365,0.707,100.0,119.0,26.68
343.311,0.15572,0.709,100.0,119.0,26.68
343.411,0.15469,0.711,100.0,119.0,26.68
343.511,0.15048,0.713,100.0,119.0,26.62
343.61,0.15127,0.715,100.0,119.0,26.62
343.711,0.15449,0.716,100.0,119.0,26.62
343.811,0.16284,0.718,100.0,119.0,26.56
343.911,0.16521,0.72,100.0,119.0,26.56
344.011,0.16439,0.722,100.0,119.0,26.56
344.111,0.16071,0.724,100.0,119.0,26.59
344.211,0.15777,0.725,100.0,119.0,26.59
344.311,0.15554,0.727,100.0,119.0,26.59
344.411,0.15568,0.729,100.0,119.0,26.58
344.51,0.15535,0.731,100.0,119.0,26.58
344.611,0.14511,0.732,100.0,119.0,26.58
344.711,0.14534,0.734,100.0,119.0,26.53
344.811,0.1557,0.736,100.0,119.0,26.53
344.911,0.15507,0.738,100.0,119.0,26.53
345.011,0.15298,0.74,100.0,119.0,26.56
345.111,0.15388,0.741,100.0,119.0,26.56
345.211,0.1541,0.743,100.0,119.0,26.56
345.311,0.1641,0.745,100.0,119.0,26.55
345.411,0.16509,0.747,100.0,119.0,26.55
345.511,0.16077,0.749,100.0,119.0,26.55
345.611,0.16057,0.75,100.0,119.0,26.54
345.711,0.15314,0.752,100.0,119.0,26.54
345.811,0.16268,0.754,100.0,119.0,26.54
345.911,0.16081,0.756,100.0,119.0,26.54
346.011,0.15385,0.758,100.0,119.0,26.54
346.111,0.15857,0.759,100.0,119.0,26.54
346.211,0.16063,0.761,100.0,119.0,26.53
346.311,0.15388,0.763,100.0,119.0,26.53
346.411,0.16298,0.765,100.0,119.0,26.53
346.511,0.161,0.767,100.0,119.0,26.56
346.611,0.15781,0.768,100.0,119.0,26.56
346.711,0.15479,0.77,100.0,119.0,26.56
346.81,0.15615,0.772,100.0,119.0,26.59
346.911,0.16073,0.774,100.0,119.0,26.59
347.011,0.16341,0.775,100.0,119.0,26.59
347.111,0.16852,0.777,100.0,119.0,26.58
347.211,0.16564,0.779,100.0,119.0,26.58
347.311,0.15411,0.781,100.0,119.0,26.58
347.411,0.16289,0.783,100.0,119.0,26.6
347.511,0.16473,0.784,100.0,119.0,26.6
347.611,0.16385,0.786,100.0,119.0,26.6
347.711,0.16565,0.788,100.0,119.0,26.55
347.811,0.16341,0.79,100.0,119.0,26.55
347.911,0.16219,0.792,100.0,119.0,26.55
348.011,0.17083,0.793,100.0,119.0,26.58
348.111,0.17365,0.795,100.0,119.0,26.58
348.211,0.17195,0.797,100.0,119.0,26.58
348.311,0.16,0.799,100.0,119.0,26.57
348.411,0.16033,0.801,100.0,119.0,26.57
348.511,0.16522,0.802,100.0,119.0,26.57
348.611,0.15754,0.804,100.0,119.0,26.52
348.711,0.15335,0.806,100.0,119.0,26.52
348.811,0.1646,0.808,100.0,119.0,26.52
348.911,0.16436,0.81,100.0,119.0,26.56
349.011,0.1698,0.811,100.0,119.0,26.56
349.111,0.16496,0.813,100.0,119.0,26.56
349.211,0.16244,0.815,100.0,119.0,26.58
349.311,0.16083,0.817,100.0,119.0,26.58
349.411,0.16604,0.819,100.0,119.0,26.58
349.511,0.16756,0.82,100.0,119.0,26.61
349.611,0.16313,0.822,100.0,119.0,26.61
349.71,0.17904,0.824,100.0,119.0,26.61
349.811,0.17546,0.826,100.0,119.0,26.63
349.911,0.16704,0.827,100.0,119.0,26.63
350.01,0.16815,0.829,100.0,119.0,26.63
350.111,0.16512,0.831,100.0,119.0,26.57
350.211,0.16704,0.833,100.0,119.0,26.57
350.311,0.1704,0.835,100.0,119.0,26.57
350.411,0.17165,0.836,100.0,119.0,26.64
350.511,0.17594,0.838,100.0,119.0,26.64
350.611,0.17686,0.84,100.0,119.0,26.64
350.711,0.17156,0.842,100.0,119.0,26.65
350.811,0.17108,0.844,100.0,119.0,26.65
350.911,0.17413,0.845,100.0,119.0,26.65
351.011,0.17188,0.847,100.0,119.0,26.67
351.111,0.17054,0.849,100.0,119.0,26.67
351.211,0.17177,0.851,100.0,119.0,26.67
351.311,0.16393,0.852,100.0,119.0,26.68
351.411,0.16735,0.854,100.0,119.0,26.68
351.511,0.17103,0.856,100.0,119.0,26.68
351.611,0.16812,0.858,100.0,119.0,26.65
351.711,0.16255,0.86,100.0,119.0,26.65
351.811,0.17326,0.861,100.0,119.0,26.65
351.911,0.17649,0.863,100.0,119.0,26.67
352.011,0.16992,0.865,100.0,119.0,26.67
352.111,0.16739,0.867,100.0,119.0,26.67
352.211,0.16159,0.869,100.0,119.0,26.64
352.311,0.16904,0.87,100.0,119.0,26.64
352.411,0.17301,0.872,100.0,119.0,26.64
352.511,0.17284,0.874,100.0,119.0,26.7
352.611,0.16378,0.876,100.0,119.0,26.7
352.711,0.165,0.878,100.0,119.0,26.7
352.811,0.1668,0.879,100.0,119.0,26.7
352.911,0.16804,0.881,100.0,119.0,26.7
353.011,0.1704,0.883,100.0,119.0,26.7
353.111,0.16709,0.885,100.0,119.0,26.67
353.21,0.17261,0.886,100.0,119.0,26.67
353.311,0.17954,0.888,100.0,119.0,26.67
353.411,0.17405,0.89,100.0,119.0,26.72
353.511,0.17547,0.892,100.0,119.0,26.72
353.611,0.17281,0.894,100.0,119.0,26.72
353.711,0.17028,0.895,100.0,119.0,26.73
353.811,0.17493,0.897,100.0,119.0,26.73
353.911,0.17523,0.899,100.0,119.0,26.73
354.011,0.17591,0.901,100.0,119.0,26.73
354.111,0.18178,0.903,100.0,119.0,26.73
354.211,0.18102,0.904,100.0,119.0,26.73
354.311,0.17413,0.906,100.0,119.0,26.73
354.411,0.17446,0.908,100.0,119.0,26.73
354.511,0.17606,0.91,100.0,119.0,26.73
354.611,0.17154,0.912,100.0,119.0,26.74
354.711,0.17532,0.913,100.0,119.0,26.74
354.811,0.18169,0.915,100.0,119.0,26.74
354.911,0.18025,0.917,100.0,119.0,26.66
355.011,0.17992,0.919,100.0,119.0,26.66
355.111,0.17718,0.92,100.0,119.0,26.66
355.211,0.17878,0.922,100.0,119.0,26.6
355.311,0.17805,0.924,100.0,119.0,26.6
355.411,0.17139,0.926,100.0,119.0,26.6
355.511,0.17828,0.928,100.0,119.0,26.59
355.611,0.17813,0.929,100.0,119.0,26.59
355.711,0.16981,0.931,100.0,119.0,26.59
355.811,0.17613,0.933,100.0,119.0,26.65
355.911,0.17985,0.935,100.0,119.0,26.65
356.011,0.17819,0.937,100.0,119.0,26.65
356.111,0.17643,0.938,100.0,119.0,26.66
356.211,0.18046,0.94,100.0,119.0,26.66
356.311,0.1765,0.942,100.0,119.0,26.66
356.41,0.18228,0.944,100.0,119.0,26.68
356.511,0.18627,0.945,100.0,119.0,26.68
356.611,0.18327,0.947,100.0,119.0,26.68
356.711,0.18046,0.949,100.0,120.0,26.61
356.811,0.18338,0.951,100.0,119.0,26.61
356.911,0.18117,0.953,100.0,119.0,26.61
357.011,0.18069,0.954,100.0,119.0,26.67
357.111,0.18165,0.956,100.0,119.0,26.67
357.211,0.17933,0.958,100.0,119.0,26.67
357.311,0.17974,0.96,100.0,119.0,26.72
357.411,0.17996,0.962,100.0,119.0,26.72
357.511,0.18007,0.963,100.0,119.0,26.72
357.611,0.18082,0.965,100.0,119.0,26.69
357.711,0.18385,0.967,100.0,119.0,26.69
357.811,0.18095,0.969,100.0,119.0,26.69
357.911,0.18092,0.971,100.0,119.0,26.62
358.011,0.17593,0.972,100.0,119.0,26.62
358.111,0.17794,0.974,100.0,119.0,26.62
358.211,0.17748,0.976,100.0,119.0,26.64
358.311,0.18732,0.978,100.0,119.0,26.64
358.411,0.1834,0.98,100.0,119.0,26.64
358.511,0.1852,0.981,100.0,119.0,26.66
358.611,0.18585,0.983,100.0,119.0,26.66
358.711,0.18299,0.985,100.0,119.0,26.66
358.811,0.17829,0.987,100.0,119.0,26.67
358.911,0.17796,0.988,100.0,119.0,26.67
359.011,0.18317,0.99,100.0,119.0,26.67
359.111,0.18677,0.992,100.0,119.0,26.61
