t,F,D,P1,P2,T
170.519,0.51524,0.08,100.0,119.0,30.92
170.619,0.5176,0.082,100.0,119.0,30.92
170.719,0.52469,0.084,100.0,119.0,30.92
170.819,0.53462,0.085,100.0,119.0,30.89
170.919,0.5429,0.087,100.0,120.0,30.89
171.019,0.5497,0.089,100.0,119.0,30.89
171.119,0.55015,0.091,100.0,119.0,30.91
171.219,0.55533,0.093,100.0,119.0,30.91
171.319,0.56061,0.094,100.0,119.0,30.91
171.419,0.57245,0.096,100.0,119.0,30.85
171.519,0.58343,0.098,100.0,119.0,30.85
171.619,0.59138,0.1,100.0,120.0,30.85
171.719,0.59603,0.101,100.0,119.0,30.87
171.819,0.60989,0.103,100.0,119.0,30.87
171.919,0.61776,0.105,100.0,119.0,30.87
172.019,0.62976,0.107,100.0,119.0,30.85
172.119,0.64303,0.109,100.0,119.0,30.85
172.218,0.65547,0.11,100.0,119.0,30.85
172.319,0.66475,0.112,100.0,119.0,30.95
172.419,0.66617,0.114,100.0,119.0,30.95
172.519,0.67789,0.116,100.0,119.0,30.95
172.619,0.69963,0.117,100.0,119.0,30.99
172.719,0.71046,0.119,100.0,119.0,30.99
172.819,0.72495,0.121,100.0,120.0,30.99
172.92,0.73751,0.123,100.0,119.0,31.03
173.019,0.74707,0.125,100.0,119.0,31.03
173.119,0.75275,0.126,100.0,119.0,31.03
173.219,0.77373,0.128,100.0,119.0,30.99
173.319,0.7892,0.13,100.0,119.0,30.99
173.419,0.80065,0.132,100.0,119.0,30.99
173.519,0.81002,0.133,100.0,119.0,31.03
173.619,0.8227,0.135,100.0,119.0,31.03
173.719,0.84955,0.137,100.0,119.0,31.03
173.819,0.86105,0.139,100.0,119.0,31.02
173.919,0.87301,0.141,100.0,119.0,31.02
174.019,0.88195,0.142,100.0,119.0,31.02
174.119,0.89838,0.144,100.0,119.0,30.98
174.219,0.91085,0.146,100.0,119.0,30.98
174.319,0.94561,0.148,100.0,119.0,30.98
174.419,0.9582,0.149,100.0,119.0,30.95
174.519,0.96845,0.151,100.0,119.0,30.95
174.619,0.98407,0.153,100.0,120.0,30.95
174.719,0.99721,0.155,100.0,119.0,30.96
174.819,1.01411,0.157,100.0,119.0,30.96
174.919,1.03865,0.158,100.0,119.0,30.96
175.019,1.05622,0.16,100.0,119.0,31.0
175.119,1.07107,0.162,100.0,119.0,31.0
175.219,1.08502,0.164,100.0,119.0,31.0
175.319,1.09953,0.165,100.0,119.0,30.96
175.418,1.11699,0.167,100.0,120.0,30.96
175.519,1.15063,0.169,100.0,119.0,30.96
175.619,1.16439,0.171,100.0,120.0,30.97
175.719,1.17489,0.172,100.0,120.0,30.97
175.819,1.19259,0.174,100.0,119.0,30.97
175.919,1.21081,0.176,100.0,119.0,30.97
176.019,1.22589,0.178,100.0,119.0,30.97
176.119,1.25088,0.18,100.0,119.0,30.97
176.219,1.27309,0.181,100.0,119.0,30.98
176.319,1.28742,0.183,100.0,119.0,30.98
176.419,1.30013,0.185,100.0,119.0,30.98
176.519,1.31961,0.187,100.0,119.0,30.94
176.619,1.34002,0.188,100.0,119.0,30.94
176.719,1.36158,0.19,100.0,119.0,30.94
176.819,1.37159,0.192,100.0,120.0,30.95
176.919,1.38658,0.194,100.0,119.0,30.95
177.019,1.39922,0.196,100.0,119.0,30.95
177.119,1.41726,0.197,100.0,119.0,30.92
177.219,1.44837,0.199,100.0,119.0,30.92
177.319,1.46646,0.201,100.0,119.0,30.92
177.419,1.48424,0.203,100.0,119.0,30.9
177.519,1.49471,0.204,100.0,119.0,30.9
177.619,1.50658,0.206,100.0,119.0,30.9
177.719,1.52646,0.208,100.0,119.0,30.87
177.819,1.55704,0.21,100.0,119.0,30.87
177.919,1.56993,0.212,100.0,119.0,30.87
178.019,1.5893,0.213,100.0,119.0,30.86
178.119,1.60771,0.215,100.0,119.0,30.86
178.219,1.6215,0.217,100.0,119.0,30.86
178.319,1.63697,0.219,100.0,119.0,30.84
178.419,1.67565,0.22,100.0,119.0,30.84
178.519,1.69327,0.222,100.0,119.0,30.84
178.618,1.70814,0.224,100.0,119.0,30.83
178.719,1.72768,0.226,100.0,119.0,30.83
178.819,1.7454,0.228,100.0,119.0,30.83
178.919,1.76071,0.229,100.0,119.0,30.89
179.019,1.79614,0.231,100.0,119.0,30.89
179.119,1.81322,0.233,100.0,119.0,30.89
179.219,1.82954,0.235,100.0,120.0,30.91
179.319,1.84856,0.237,100.0,119.0,30.91
179.419,1.86415,0.238,100.0,119.0,30.91
179.519,1.87445,0.24,100.0,119.0,30.88
179.619,1.91148,0.242,100.0,119.0,30.88
179.719,1.92579,0.244,100.0,119.0,30.88
179.819,1.93871,0.245,100.0,119.0,30.9
179.919,1.95388,0.247,100.0,119.0,30.9
180.019,1.97485,0.249,100.0,119.0,30.9
180.119,2.01091,0.251,100.0,119.0,30.92
180.219,2.02982,0.253,100.0,119.0,30.92
180.319,2.04588,0.254,100.0,119.0,30.92
180.419,2.05889,0.256,100.0,119.0,30.97
180.519,2.0716,0.258,100.0,119.0,30.97
180.619,2.08745,0.26,100.0,119.0,30.97
180.719,2.11692,0.261,100.0,119.0,30.93
180.819,2.13524,0.263,100.0,119.0,30.93
180.919,2.14518,0.265,100.0,119.0,30.93
181.019,2.15842,0.267,100.0,119.0,30.94
181.119,2.18533,0.269,100.0,119.0,30.94
181.219,2.20114,0.27,100.0,119.0,30.94
181.319,2.22506,0.272,100.0,119.0,30.91
181.419,2.24298,0.274,100.0,119.0,30.91
181.519,2.2595,0.276,100.0,119.0,30.91
181.619,2.27603,0.278,100.0,119.0,30.96
181.719,2.29358,0.279,100.0,119.0,30.96
181.818,2.31336,0.281,100.0,119.0,30.96
181.919,2.35281,0.283,100.0,119.0,31.01
182.019,2.36696,0.285,100.0,119.0,31.01
182.119,2.38801,0.286,100.0,119.0,31.01
182.219,2.40407,0.288,100.0,119.0,31.01
182.319,2.41241,0.29,100.0,119.0,31.01
182.419,2.42682,0.292,100.0,119.0,31.01
182.519,2.44989,0.294,100.0,119.0,31.01
182.619,2.46229,0.295,100.0,119.0,31.01
182.719,2.47937,0.297,100.0,119.0,31.01
182.819,2.48926,0.299,100.0,119.0,31.0
182.919,2.50364,0.301,100.0,119.0,31.0
183.019,2.51515,0.302,100.0,119.0,31.0
183.119,2.5369,0.304,100.0,119.0,30.97
183.219,2.54197,0.306,100.0,119.0,30.97
183.319,2.55081,0.308,100.0,119.0,30.97
183.419,2.56552,0.309,100.0,119.0,31.01
183.519,2.57619,0.311,100.0,119.0,31.01
183.619,2.60067,0.313,100.0,119.0,31.01
183.719,2.60978,0.315,100.0,119.0,30.93
183.819,2.61806,0.317,100.0,119.0,30.93
183.919,2.6274,0.318,100.0,119.0,30.93
184.019,2.64085,0.32,100.0,119.0,30.94
184.119,2.65268,0.322,100.0,119.0,30.94
184.219,2.67298,0.324,100.0,119.0,30.94
184.319,2.67995,0.325,100.0,120.0,31.03
184.419,2.69063,0.327,100.0,119.0,31.03
184.519,2.69368,0.329,100.0,119.0,31.03
184.619,2.69697,0.331,100.0,119.0,31.02
184.719,2.70454,0.333,100.0,119.0,31.02
184.819,2.72993,0.334,100.0,119.0,31.02
184.919,2.73543,0.336,100.0,119.0,31.02
185.018,2.74383,0.338,100.0,119.0,31.02
185.119,2.75175,0.34,100.0,120.0,31.02
185.219,2.75518,0.341,100.0,119.0,31.02
185.319,2.76494,0.343,100.0,119.0,31.02
185.419,2.77611,0.345,100.0,119.0,31.02
185.519,2.79205,0.347,100.0,119.0,31.01
185.619,2.8041,0.349,100.0,119.0,31.01
185.719,2.81116,0.35,100.0,119.0,31.01
185.819,2.81797,0.352,100.0,119.0,31.01
185.919,2.82233,0.354,100.0,119.0,31.01
186.019,2.84396,0.356,100.0,119.0,31.01
186.119,2.85124,0.357,100.0,119.0,31.05
186.219,2.8523,0.359,100.0,119.0,31.05
186.319,2.85924,0.361,100.0,119.0,31.05
186.419,2.86783,0.363,100.0,119.0,31.04
186.519,2.87551,0.365,100.0,119.0,31.04
186.619,2.88964,0.366,100.0,119.0,31.04
186.719,2.89856,0.368,100.0,119.0,31.03
186.819,2.90714,0.37,100.0,119.0,31.03
186.919,2.91804,0.372,100.0,119.0,31.03
187.019,2.92318,0.373,100.0,119.0,30.99
187.119,2.93363,0.375,100.0,119.0,30.99
187.219,2.94454,0.377,100.0,119.0,30.99
187.319,2.94938,0.379,100.0,119.0,30.96
187.419,2.9512,0.381,100.0,119.0,30.96
187.519,2.95634,0.382,100.0,119.0,30.96
187.619,2.96264,0.384,100.0,119.0,30.92
187.719,2.9829,0.386,100.0,119.0,30.92
187.819,2.99044,0.388,100.0,119.0,30.92
187.919,2.99633,0.389,100.0,119.0,30.86
188.019,3.00023,0.391,100.0,119.0,30.86
188.119,3.00637,0.393,100.0,119.0,30.86
188.218,3.00386,0.395,100.0,119.0,30.84
188.319,3.02253,0.397,100.0,119.0,30.84
188.419,3.02997,0.398,100.0,119.0,30.84
188.519,3.03603,0.4,100.0,119.0,30.79
188.619,3.04208,0.402,100.0,119.0,30.79
188.719,3.04703,0.404,100.0,119.0,30.79
188.819,3.05269,0.405,100.0,119.0,30.79
188.919,3.06349,0.407,100.0,119.0,30.79
189.019,3.0692,0.409,100.0,119.0,30.79
189.119,3.074,0.411,100.0,119.0,30.78
189.219,3.079,0.413,100.0,119.0,30.78
189.319,3.08887,0.414,100.0,119.0,30.78
189.419,3.09408,0.416,100.0,119.0,30.78
189.519,3.10523,0.418,100.0,119.0,30.78
189.619,3.11251,0.42,100.0,119.0,30.78
189.719,3.11941,0.421,100.0,119.0,30.77
189.819,3.12374,0.423,100.0,119.0,30.77
189.919,3.13148,0.425,100.0,119.0,30.77
190.019,3.14061,0.427,100.0,119.0,30.84
190.119,3.15046,0.429,100.0,119.0,30.84
190.219,3.15475,0.43,100.0,119.0,30.84
190.319,3.16127,0.432,100.0,119.0,30.79
190.419,3.16944,0.434,100.0,119.0,30.79
190.519,3.17588,0.436,100.0,119.0,30.79
190.619,3.18843,0.437,100.0,119.0,30.75
190.719,3.19189,0.439,100.0,119.0,30.75
190.819,3.19341,0.441,100.0,119.0,30.75
190.919,3.19998,0.443,100.0,119.0,30.82
191.019,3.20366,0.445,100.0,119.0,30.82
191.119,3.21741,0.446,100.0,119.0,30.82
191.219,3.22238,0.448,100.0,120.0,30.85
191.319,3.23028,0.45,100.0,119.0,30.85
191.418,3.238,0.452,100.0,119.0,30.85
191.519,3.24583,0.454,100.0,119.0,30.84
191.619,3.25292,0.455,100.0,119.0,30.84
191.719,3.25489,0.457,100.0,119.0,30.84
191.819,3.26343,0.459,100.0,119.0,30.78
191.919,3.27167,0.461,100.0,119.0,30.78
192.019,3.27381,0.462,100.0,119.0,30.78
192.119,3.27946,0.464,100.0,119.0,30.82
192.219,3.27922,0.466,100.0,119.0,30.82
192.319,3.28956,0.468,100.0,119.0,30.82
192.419,3.30466,0.469,100.0,119.0,30.77
192.519,3.30563,0.471,100.0,119.0,30.77
192.619,3.30955,0.473,100.0,119.0,30.77
192.719,3.31506,0.475,100.0,119.0,30.77
192.819,3.32253,0.477,100.0,119.0,30.77
192.919,3.3275,0.478,100.0,119.0,30.77
193.019,3.33266,0.48,100.0,120.0,30.8
193.119,3.34113,0.482,100.0,119.0,30.8
193.22,3.35065,0.484,100.0,119.0,30.8
193.319,3.35089,0.485,100.0,119.0,30.79
193.419,3.35476,0.487,100.0,119.0,30.79
193.519,3.36183,0.489,100.0,120.0,30.79
193.619,3.37419,0.491,100.0,119.0,30.79
193.719,3.37715,0.493,100.0,119.0,30.79
193.819,3.38214,0.494,100.0,119.0,30.79
193.919,3.38693,0.496,100.0,119.0,30.82
194.019,3.39301,0.498,100.0,119.0,30.82
194.119,3.41066,0.5,100.0,119.0,30.82
194.219,3.4144,0.501,100.0,119.0,30.77
194.319,3.41556,0.503,100.0,120.0,30.77
194.419,3.42015,0.505,100.0,119.0,30.77
194.519,3.42946,0.507,100.0,119.0,30.77
194.618,3.43511,0.509,100.0,119.0,30.77
194.719,3.44101,0.51,100.0,119.0,30.77
194.819,3.44797,0.512,100.0,119.0,30.77
194.919,3.45992,0.514,100.0,120.0,30.77
195.019,3.46185,0.516,100.0,119.0,30.77
195.119,3.46149,0.517,100.0,119.0,30.76
195.219,3.46857,0.519,100.0,119.0,30.76
195.319,3.48441,0.521,100.0,119.0,30.76
195.419,3.48855,0.523,100.0,119.0,30.76
195.519,3.4963,0.525,100.0,119.0,30.76
195.619,3.49903,0.526,100.0,119.0,30.76
195.719,3.50485,0.528,100.0,119.0,30.8
195.819,3.50806,0.53,100.0,119.0,30.8
195.919,3.51802,0.532,100.0,119.0,30.8
196.019,3.52227,0.533,100.0,119.0,30.75
196.119,3.53208,0.535,100.0,119.0,30.75
196.219,3.53514,0.537,100.0,119.0,30.75
196.319,3.53939,0.539,100.0,119.0,30.71
196.419,3.54668,0.541,100.0,119.0,30.71
196.519,3.55094,0.542,100.0,119.0,30.71
196.619,3.55406,0.544,100.0,119.0,30.72
196.719,3.56547,0.546,100.0,119.0,30.72
196.819,3.56923,0.548,100.0,119.0,30.72
196.919,3.57232,0.549,100.0,119.0,30.76
197.019,3.57702,0.551,100.0,119.0,30.76
197.119,3.58959,0.553,100.0,119.0,30.76
197.219,3.59351,0.555,100.0,119.0,30.69
197.319,3.60049,0.556,100.0,119.0,30.69
197.419,3.60627,0.558,100.0,119.0,30.69
197.519,3.61154,0.56,100.0,119.0,30.66
197.619,3.6226,0.562,100.0,119.0,30.66
197.719,3.62634,0.564,100.0,119.0,30.66
197.818,3.63487,0.565,100.0,119.0,30.71
197.919,3.64076,0.567,100.0,119.0,30.71
198.019,3.64684,0.569,100.0,119.0,30.71
198.119,3.65567,0.571,100.0,119.0,30.71
198.219,3.65746,0.572,100.0,119.0,30.71
198.319,3.66754,0.574,100.0,119.0,30.71
198.419,3.67321,0.576,100.0,119.0,30.72
198.519,3.67876,0.578,100.0,119.0,30.72
198.619,3.68895,0.58,100.0,119.0,30.72
198.719,3.69081,0.581,100.0,119.0,30.8
198.819,3.70116,0.583,100.0,119.0,30.8
198.919,3.71338,0.585,100.0,119.0,30.8
199.019,3.71743,0.587,100.0,119.0,30.75
199.119,3.72293,0.589,100.0,119.0,30.75
199.219,3.73079,0.59,100.0,119.0,30.75
199.319,3.73473,0.592,100.0,119.0,30.79
199.419,3.74237,0.594,100.0,119.0,30.79
199.519,3.74697,0.596,100.0,119.0,30.79
199.619,3.75103,0.597,100.0,119.0,30.86
199.719,3.7532,0.599,100.0,119.0,30.86
199.819,3.75911,0.601,100.0,119.0,30.86
199.919,3.76802,0.603,100.0,119.0,30.88
200.019,3.77492,0.605,100.0,119.0,30.88
200.119,3.7809,0.606,100.0,119.0,30.88
200.219,3.78402,0.608,100.0,119.0,30.82
200.319,3.79073,0.61,100.0,119.0,30.82
200.419,3.79701,0.612,100.0,119.0,30.82
200.519,3.79924,0.614,100.0,119.0,30.81
200.619,3.80629,0.615,100.0,119.0,30.81
200.719,3.80976,0.617,100.0,119.0,30.81
200.819,3.81351,0.619,100.0,119.0,30.84
200.919,3.8196,0.621,100.0,119.0,30.84
201.018,3.82065,0.622,100.0,119.0,30.84
201.119,3.82835,0.624,100.0,119.0,30.86
201.219,3.8321,0.626,100.0,119.0,30.86
201.319,3.83616,0.628,100.0,119.0,30.86
201.419,3.84217,0.63,100.0,119.0,30.92
201.519,3.84705,0.631,100.0,119.0,30.92
201.619,3.85319,0.633,100.0,119.0,30.92
201.719,3.86096,0.635,100.0,119.0,30.93
201.819,3.86486,0.637,100.0,119.0,30.93
201.919,3.87149,0.638,100.0,119.0,30.93
202.019,3.87124,0.64,100.0,119.0,30.94
202.119,3.87084,0.642,100.0,119.0,30.94
202.219,3.87379,0.644,100.0,119.0,30.94
202.319,3.88026,0.646,100.0,119.0,30.95
202.419,3.88506,0.647,100.0,119.0,30.95
202.519,3.88448,0.649,100.0,119.0,30.95
202.619,3.88509,0.651,100.0,120.0,30.92
202.719,3.88784,0.653,100.0,119.0,30.92
202.819,3.89174,0.655,100.0,119.0,30.92
202.919,3.90248,0.656,100.0,119.0,30.93
203.019,3.90297,0.658,100.0,119.0,30.93
203.119,3.90454,0.66,100.0,119.0,30.93
203.219,3.90526,0.662,100.0,119.0,30.91
203.319,3.90371,0.663,100.0,119.0,30.91
203.419,3.90265,0.665,100.0,119.0,30.91
203.519,3.90903,0.667,100.0,119.0,30.88
203.619,3.91297,0.669,100.0,119.0,30.88
203.719,3.91521,0.671,100.0,119.0,30.88
203.819,3.92121,0.672,100.0,119.0,30.9
203.919,3.91933,0.674,100.0,119.0,30.9
204.019,3.91942,0.676,100.0,119.0,30.9
204.119,3.92229,0.678,100.0,119.0,30.84
204.218,3.92437,0.679,100.0,119.0,30.84
204.319,3.9259,0.681,100.0,119.0,30.84
204.419,3.93183,0.683,100.0,119.0,30.83
204.519,3.93416,0.685,100.0,119.0,30.83
204.619,3.93231,0.686,100.0,119.0,30.83
204.719,3.93675,0.688,100.0,119.0,30.82
204.819,3.94062,0.69,100.0,119.0,30.82
204.919,3.93928,0.692,100.0,119.0,30.82
205.019,3.93847,0.694,100.0,119.0,30.84
205.119,3.94183,0.695,100.0,119.0,30.84
205.219,3.94674,0.697,100.0,119.0,30.84
205.319,3.95008,0.699,100.0,119.0,30.79
205.419,3.95645,0.701,100.0,119.0,30.79
205.519,3.96033,0.703,100.0,119.0,30.79
205.619,3.95984,0.704,100.0,120.0,30.79
205.719,3.95856,0.706,100.0,119.0,30.79
205.819,3.95719,0.708,100.0,119.0,30.79
205.919,3.96034,0.71,100.0,119.0,30.78
206.019,3.96299,0.711,100.0,119.0,30.78
206.119,3.96199,0.713,100.0,119.0,30.78
206.219,3.96456,0.715,100.0,119.0,30.78
206.319,3.97766,0.717,100.0,119.0,30.78
206.419,3.96962,0.719,100.0,119.0,30.78
206.519,3.97412,0.72,100.0,119.0,30.77
206.619,3.97147,0.722,100.0,119.0,30.77
206.719,3.97286,0.724,100.0,119.0,30.77
206.819,3.97772,0.726,100.0,119.0,30.81
206.919,3.98068,0.728,100.0,119.0,30.81
207.019,3.9867,0.729,100.0,119.0,30.81
207.119,3.98513,0.731,100.0,119.0,30.84
207.219,3.98446,0.733,100.0,119.0,30.84
207.319,3.98826,0.735,100.0,119.0,30.84
207.418,3.99258,0.736,100.0,119.0,30.86
207.519,3.99318,0.738,100.0,119.0,30.86
207.619,3.99691,0.74,100.0,119.0,30.86
207.719,3.99744,0.742,100.0,119.0,30.81
207.819,3.99797,0.744,100.0,119.0,30.81
207.919,3.99673,0.745,100.0,119.0,30.81
208.019,3.99491,0.747,100.0,119.0,30.83
208.119,4.00793,0.749,100.0,119.0,30.83
208.219,4.00296,0.751,100.0,119.0,30.83
208.319,4.00714,0.753,100.0,119.0,30.78
208.419,4.01253,0.754,100.0,119.0,30.78
208.519,4.01377,0.756,100.0,119.0,30.78
208.619,4.01495,0.758,100.0,119.0,30.74
208.719,4.01847,0.76,100.0,119.0,30.74
208.819,4.02068,0.762,100.0,119.0,30.74
208.919,4.01958,0.763,100.0,119.0,30.74
209.019,4.02061,0.765,100.0,119.0,30.74
209.119,4.02316,0.767,100.0,119.0,30.74
209.219,4.0268,0.769,100.0,119.0,30.78
209.319,4.02276,0.77,100.0,119.0,30.78
209.419,4.024,0.772,100.0,119.0,30.78
209.519,4.02766,0.774,100.0,119.0,30.81
209.619,4.03063,0.776,100.0,119.0,30.81
209.719,4.0321,0.778,100.0,119.0,30.81
209.819,4.03608,0.779,100.0,119.0,30.77
209.919,4.04137,0.781,100.0,120.0,30.77
210.019,4.03927,0.783,100.0,119.0,30.77
210.119,4.03874,0.785,100.0,119.0,30.84
210.219,4.04372,0.787,100.0,119.0,30.84
210.319,4.04579,0.788,100.0,119.0,30.84
210.419,4.0449,0.79,100.0,119.0,30.9
210.519,4.04553,0.792,100.0,120.0,30.9
210.618,4.05211,0.794,100.0,119.0,30.9
210.719,4.05459,0.796,100.0,119.0,30.95
210.819,4.05155,0.797,100.0,119.0,30.95
210.919,4.05151,0.799,100.0,119.0,30.95
211.019,4.05293,0.801,100.0,119.0,30.92
211.119,4.0572,0.803,100.0,119.0,30.92
211.219,4.0576,0.805,100.0,119.0,30.92
211.319,4.06342,0.806,100.0,120.0,30.97
211.419,4.06806,0.808,100.0,119.0,30.97
211.519,4.06501,0.81,100.0,119.0,30.97
211.619,4.06505,0.812,100.0,119.0,31.01
211.719,4.06481,0.813,100.0,119.0,31.01
211.819,4.06494,0.815,100.0,119.0,31.01
211.919,4.06722,0.817,100.0,119.0,31.01
212.019,4.06562,0.819,100.0,119.0,31.01
212.119,4.066,0.821,100.0,119.0,31.01
212.219,4.07557,0.822,100.0,119.0,31.01
212.319,4.07894,0.824,100.0,119.0,31.01
212.419,4.07721,0.826,100.0,119.0,31.01
212.519,4.07896,0.828,100.0,119.0,30.93
212.619,4.07975,0.83,100.0,119.0,30.93
212.719,4.08046,0.831,100.0,119.0,30.93
212.819,4.08703,0.833,100.0,119.0,30.91
212.919,4.08443,0.835,100.0,119.0,30.91
213.019,4.08639,0.837,100.0,119.0,30.91
213.119,4.08761,0.839,100.0,120.0,30.88
213.219,4.0904,0.84,100.0,119.0,30.88
213.319,4.09266,0.842,100.0,119.0,30.88
213.419,4.09599,0.844,100.0,119.0,30.94
213.519,4.09574,0.846,100.0,119.0,30.94
213.619,4.0971,0.847,100.0,119.0,30.94
213.719,4.09994,0.849,100.0,119.0,30.87
213.818,4.09923,0.851,100.0,119.0,30.87
213.919,4.1003,0.853,100.0,119.0,30.87
214.019,4.09901,0.855,100.0,119.0,30.85
214.119,4.10063,0.856,100.0,119.0,30.85
214.219,4.1061,0.858,100.0,119.0,30.85
214.319,4.10596,0.86,100.0,119.0,30.84
214.419,4.10831,0.862,100.0,119.0,30.84
214.519,4.10903,0.864,100.0,119.0,30.84
214.619,4.10999,0.865,100.0,119.0,30.86
214.719,4.10936,0.867,100.0,119.0,30.86
214.819,4.11032,0.869,100.0,119.0,30.86
214.919,4.11235,0.871,100.0,119.0,30.88
215.019,4.10986,0.873,100.0,119.0,30.88
215.119,4.11855,0.874,100.0,119.0,30.88
215.219,4.11491,0.876,100.0,119.0,30.83
215.319,4.11709,0.878,100.0,119.0,30.83
215.419,4.12139,0.88,100.0,119.0,30.83
215.519,4.12814,0.882,100.0,119.0,30.81
215.619,4.12657,0.883,100.0,119.0,30.81
215.719,4.12437,0.885,100.0,119.0,30.81
215.819,4.12801,0.887,100.0,119.0,30.88
215.919,4.13104,0.889,100.0,119.0,30.88
216.019,4.12851,0.89,100.0,119.0,30.88
216.119,4.13111,0.892,100.0,119.0,30.94
216.219,4.13129,0.894,100.0,119.0,30.94
216.319,4.13258,0.896,100.0,119.0,30.94
216.419,4.1348,0.898,100.0,119.0,30.91
216.519,4.13372,0.899,100.0,119.0,30.91
216.619,4.1374,0.901,100.0,119.0,30.91
216.719,4.14034,0.903,100.0,119.0,30.88
216.819,4.13995,0.905,100.0,119.0,30.88
216.919,4.14,0.907,100.0,119.0,30.88
217.018,4.14072,0.908,100.0,119.0,30.79
217.119,4.13977,0.91,100.0,119.0,30.79
217.219,4.14192,0.912,100.0,119.0,30.79
217.319,4.1458,0.914,100.0,119.0,30.82
217.419,4.14642,0.915,100.0,119.0,30.82
217.519,4.14806,0.917,100.0,119.0,30.82
217.619,4.15103,0.919,100.0,119.0,30.81
217.719,4.15751,0.921,100.0,119.0,30.81
217.819,4.1569,0.923,100.0,120.0,30.81
217.919,4.15759,0.924,100.0,119.0,30.8
218.019,4.1537,0.926,100.0,119.0,30.8
218.119,4.16155,0.928,100.0,119.0,30.8
218.219,4.16591,0.93,100.0,119.0,30.83
218.319,4.16005,0.932,100.0,119.0,30.83
218.419,4.15764,0.933,100.0,120.0,30.83
218.519,4.16124,0.935,100.0,119.0,30.74
218.619,4.17033,0.937,100.0,119.0,30.74
218.719,4.16406,0.939,100.0,119.0,30.74
218.819,4.16931,0.941,100.0,119.0,30.74
218.919,4.16764,0.942,100.0,119.0,30.74
219.019,4.16732,0.944,100.0,119.0,30.74
219.119,4.16457,0.946,100.0,119.0,30.78
219.219,4.17388,0.948,100.0,119.0,30.78
219.319,4.17272,0.95,100.0,119.0,30.78
219.419,4.17435,0.951,100.0,119.0,30.74
219.519,4.17158,0.953,100.0,119.0,30.74
219.619,4.17215,0.955,100.0,119.0,30.74
219.719,4.17548,0.957,100.0,119.0,30.74
219.819,4.17527,0.958,100.0,119.0,30.74
219.919,4.17793,0.96,100.0,119.0,30.74
220.019,4.18424,0.962,100.0,120.0,30.78
220.119,4.18453,0.964,100.0,119.0,30.78
220.218,4.18144,0.966,100.0,119.0,30.78
220.319,4.18124,0.967,100.0,119.0,30.78
220.419,4.18353,0.969,100.0,119.0,30.78
220.519,4.18395,0.971,100.0,119.0,30.78
220.619,4.18586,0.973,100.0,119.0,30.77
220.719,4.18774,0.975,100.0,119.0,30.77
220.819,4.19204,0.976,100.0,119.0,30.77
220.919,4.19539,0.978,100.0,119.0,30.81
221.019,4.1962,0.98,100.0,119.0,30.81
221.119,4.18982,0.982,100.0,119.0,30.81
221.219,4.19075,0.983,100.0,119.0,30.76
221.319,4.19379,0.985,100.0,119.0,30.76
221.419,4.19763,0.987,100.0,119.0,30.76
221.519,4.20116,0.989,100.0,119.0,30.76
221.619,4.20498,0.991,100.0,119.0,30.76
221.719,4.20483,0.992,100.0,119.0,30.76
